INT_NO,INT_PHASE_NO,INT_PLAN_CLSS,INT_RING,INT_FLOW_NO,INT_MIN_SPLIT,INT_MAX_SPLIT,INT_YELLOW,INT_MAIN_PHASE,INT_LANE,INT_PHASE_LAT1,INT_PHASE_LNG1,INT_PHASE_LAT2,INT_PHASE_LNG2,INT_PHASE_LAT3,INT_PHASE_LNG3
167,2,0,1,3,0,0,0,0,0,37.36498,127.12421,37.36521,127.12449,37.3653,127.12439
167,3,0,0,5,0,0,0,0,0,37.36546,127.12441,37.36521,127.12467,37.36529,127.12478
168,1,0,0,8,0,0,0,0,0,37.36405,127.12361,37.36434,127.12378,37.36443,127.12388
168,1,0,1,4,0,0,0,0,0,37.36469,127.12386,37.36445,127.12358,37.36434,127.12352
668,1,0,0,8,0,0,0,0,0,37.44779,127.14546,37.44811,127.14544,37.44822,127.1455
668,1,0,1,4,0,0,0,0,0,37.44845,127.14536,37.44815,127.1452,37.44803,127.14521
668,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
669,1,0,0,8,0,0,0,0,0,37.44876,127.1458,37.44906,127.14596,37.44916,127.14603
669,1,0,1,4,0,0,0,0,0,37.44943,127.14595,37.44915,127.14574,37.44904,127.14568
669,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
670,1,0,0,8,0,0,0,0,0,37.44929,127.14613,37.44957,127.14634,37.44967,127.14642
670,1,0,1,4,0,0,0,0,0,37.44995,127.14634,37.44967,127.14613,37.44957,127.14605
670,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
670,2,0,1,3,0,0,0,0,0,37.44939,127.14592,37.44967,127.14613,37.44973,127.146
670,3,0,0,5,0,0,0,0,0,37.44987,127.14595,37.4497,127.1463,37.4498,127.14638
671,1,0,0,8,0,0,0,0,0,37.45031,127.14691,37.45058,127.14712,37.45065,127.14724
671,1,0,1,4,0,0,0,0,0,37.45091,127.14726,37.45071,127.14694,37.45061,127.14686
671,2,0,0,5,0,0,0,0,0,37.45095,127.14687,37.45069,127.14711,37.45077,127.14723
672,1,0,0,8,0,0,0,0,0,37.45197,127.14913,37.4522,127.14942,37.45231,127.14945
672,1,0,1,4,0,0,0,0,0,37.45261,127.14928,37.45229,127.14921,37.45221,127.14911
672,2,0,0,7,0,0,0,0,0,37.45257,127.14953,37.45225,127.14946,37.45218,127.14957
672,2,0,1,4,0,0,0,0,0,37.45261,127.14928,37.45229,127.14921,37.45221,127.14911
672,3,0,0,7,0,0,0,0,0,37.45257,127.14953,37.45225,127.14946,37.45218,127.14957
672,3,0,1,3,0,0,0,0,0,37.45212,127.14896,37.45234,127.14925,37.4524,127.14913
672,4,0,0,5,0,0,0,0,0,37.45253,127.14906,37.45235,127.1494,37.45247,127.14943
672,4,0,1,2,0,0,0,0,0,37.45236,127.14893,37.45219,127.14927,37.45211,127.14938
672,5,0,0,6,0,0,0,0,0,37.45214,127.14973,37.45235,127.14942,37.45241,127.14929
672,5,0,1,1,0,0,0,0,0,37.45198,127.14957,37.45219,127.14926,37.45211,127.14915
673,1,0,0,8,0,0,0,0,0,37.45372,127.14977,37.45404,127.14984,37.45416,127.14985
673,1,0,1,4,0,0,0,0,0,37.45439,127.14964,37.45407,127.14959,37.45395,127.14956
673,2,0,1,4,0,0,0,0,0,37.45439,127.14964,37.45407,127.14959,37.45395,127.14956
673,2,0,0,8,0,0,0,0,0,37.45372,127.14977,37.45404,127.14984,37.45416,127.14985
673,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
673,3,0,1,3,0,0,0,0,0,37.45375,127.14952,37.45407,127.14959,37.45408,127.14944
673,4,0,0,5,0,0,0,0,0,37.45417,127.14931,37.45415,127.14972,37.45427,127.14974
673,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
673,5,0,0,8,0,0,0,0,0,37.45372,127.14977,37.45404,127.14984,37.45416,127.14985
673,5,0,1,4,0,0,0,0,0,37.45439,127.14964,37.45407,127.14959,37.45395,127.14956
674,1,0,0,8,0,0,0,0,0,37.45609,127.15013,37.45641,127.15018,37.4565,127.15027
674,1,0,1,3,0,0,0,0,0,37.45611,127.14989,37.45643,127.14993,37.45651,127.14982
674,2,0,0,8,0,0,0,0,0,37.45609,127.15013,37.45641,127.15018,37.4565,127.15027
674,2,0,1,3,0,0,0,0,0,37.45611,127.14989,37.45643,127.14993,37.45651,127.14982
674,3,0,0,5,0,0,0,0,0,37.45671,127.14984,37.4565,127.15014,37.45659,127.15023
674,3,0,1,2,0,0,0,0,0,37.45657,127.14967,37.45635,127.14997,37.45632,127.15012
674,4,0,0,7,0,0,0,0,0,37.45662,127.1504,37.45636,127.15016,37.45633,127.1503
674,4,0,1,4,0,0,0,0,0,37.45674,127.1502,37.45648,127.14996,37.45637,127.14994
674,5,0,1,1,0,0,0,0,0,37.45624,127.15042,37.45633,127.15002,37.45621,127.15001
674,5,0,0,6,0,0,0,0,0,37.45643,127.15048,37.45652,127.15009,37.4566,127.14998
675,1,0,0,8,0,0,0,0,0,37.45836,127.15186,37.45864,127.15207,37.45875,127.15207
675,1,0,1,4,0,0,0,0,0,37.45902,127.15185,37.45869,127.15184,37.45859,127.15176
675,2,0,0,8,0,0,0,0,0,37.45836,127.15186,37.45864,127.15207,37.45875,127.15207
675,2,0,1,4,0,0,0,0,0,37.45902,127.15185,37.45869,127.15184,37.45859,127.15176
675,3,0,0,7,0,0,0,0,0,37.45901,127.1521,37.45869,127.15209,37.45875,127.15221
675,3,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
675,4,0,1,1,0,0,0,0,0,37.45877,127.15238,37.4586,127.15203,37.4585,127.15195
676,1,0,0,6,0,0,0,0,0,37.46244,127.15556,37.46234,127.15517,37.46232,127.15503
676,1,0,1,1,0,0,0,0,0,37.46225,127.15563,37.46215,127.15525,37.46204,127.15527
676,2,0,0,6,0,0,0,0,0,37.46244,127.15556,37.46234,127.15517,37.46232,127.15503
676,2,0,1,2,0,0,0,0,0,37.4621,127.15483,37.46215,127.15523,37.46219,127.15537
676,3,0,1,2,0,0,0,0,0,37.4621,127.15483,37.46215,127.15523,37.46219,127.15537
676,3,0,0,5,0,0,0,0,0,37.46229,127.15479,37.46235,127.15519,37.46245,127.15525
676,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
676,4,0,0,7,0,0,0,0,0,37.4625,127.1555,37.46221,127.15532,37.46224,127.15546
677,1,0,0,8,0,0,0,0,0,37.44063,127.14421,37.44093,127.14407,37.44104,127.14402
677,1,0,1,4,0,0,0,0,0,37.44117,127.1437,37.44087,127.14383,37.44076,127.14389
677,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
678,1,0,0,8,0,0,0,0,0,37.44181,127.14367,37.44211,127.14354,37.44222,127.14348
678,1,0,1,4,0,0,0,0,0,37.44235,127.14316,37.44204,127.1433,37.44193,127.14335
678,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
679,1,0,0,6,0,0,0,0,0,37.42795,127.09931,37.42787,127.09892,37.42789,127.09877
679,1,0,1,2,0,0,0,0,0,37.42772,127.09853,37.42767,127.09893,37.42771,127.09907
679,2,0,0,7,0,0,0,0,0,37.42809,127.0991,37.42777,127.09907,37.4278,127.09922
679,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
680,1,0,0,6,0,0,0,0,0,37.42791,127.09869,37.42796,127.09829,37.42799,127.09815
680,1,0,1,2,0,0,0,0,0,37.42787,127.09784,37.42776,127.09823,37.42775,127.09837
680,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
681,1,0,1,2,0,0,0,0,0,37.42198,127.11626,37.42195,127.11667,37.42194,127.11682
681,1,0,0,5,0,0,0,0,0,37.42217,127.11628,37.42215,127.11669,37.42227,127.11671
681,2,0,0,8,0,0,0,0,0,37.42175,127.11686,37.42207,127.1168,37.42218,127.11682
681,2,0,1,3,0,0,0,0,0,37.42172,127.11662,37.42204,127.11656,37.42205,127.11641
681,3,0,0,7,0,0,0,0,0,37.42236,127.11687,37.42204,127.1168,37.42203,127.11695
681,3,0,1,4,0,0,0,0,0,37.42239,127.11662,37.42207,127.11656,37.42195,127.11658
681,4,0,0,6,0,0,0,0,0,37.42213,127.11709,37.42215,127.11669,37.42216,127.11654
681,4,0,1,1,0,0,0,0,0,37.42193,127.11708,37.42195,127.11667,37.42184,127.11669
682,1,0,0,6,0,0,0,0,0,37.42252,127.10897,37.42251,127.10856,37.42251,127.10841
682,1,0,1,2,0,0,0,0,0,37.42231,127.10816,37.42231,127.10856,37.42231,127.10871
682,2,0,1,1,0,0,0,0,0,37.42232,127.10897,37.42231,127.10856,37.4222,127.10856
682,2,0,0,5,0,0,0,0,0,37.42251,127.10815,37.42251,127.10856,37.4226,127.10866
682,3,0,0,8,0,0,0,0,0,37.42209,127.10868,37.42241,127.10868,37.4225,127.10878
682,3,0,1,4,0,0,0,0,0,37.42272,127.10874,37.42248,127.10847,37.42236,127.10847
683,1,0,0,6,0,0,0,0,0,37.42248,127.10568,37.42248,127.10527,37.42248,127.10512
683,1,0,1,2,0,0,0,0,0,37.42227,127.10487,37.42228,127.10528,37.42228,127.10542
683,2,0,0,5,0,0,0,0,0,37.42247,127.10486,37.42248,127.10527,37.42259,127.10532
683,2,0,1,1,0,0,0,0,0,37.42228,127.10568,37.42228,127.10527,37.42216,127.10525
683,3,0,1,4,0,0,0,0,0,37.42272,127.10529,37.42241,127.10516,37.4223,127.10513
683,3,0,0,8,0,0,0,0,0,37.42204,127.10533,37.42236,127.1054,37.42247,127.10545
684,1,0,0,8,0,0,0,0,0,37.43486,127.13476,37.43516,127.13461,37.43527,127.13456
684,1,0,1,3,0,0,0,0,0,37.43479,127.13452,37.43509,127.13438,37.43505,127.13424
684,2,0,0,8,0,0,0,0,0,37.43486,127.13476,37.43516,127.13461,37.43527,127.13456
684,2,0,1,4,0,0,0,0,0,37.43539,127.13423,37.43509,127.13438,37.43498,127.13443
684,3,0,0,8,0,0,0,0,0,37.43486,127.13476,37.43516,127.13461,37.43527,127.13456
684,3,0,1,3,0,0,0,0,0,37.43479,127.13452,37.43509,127.13438,37.43505,127.13424
684,4,0,0,6,0,0,0,0,0,37.43529,127.13486,37.43522,127.13447,37.43518,127.13433
684,4,0,1,1,0,0,0,0,0,37.43509,127.13492,37.43503,127.13452,37.43492,127.13457
685,1,0,0,8,0,0,0,0,0,37.43622,127.1341,37.43653,127.13396,37.43664,127.13391
685,1,0,1,4,0,0,0,0,0,37.43676,127.13359,37.43646,127.13372,37.43635,127.13378
685,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
686,1,0,0,8,0,0,0,0,0,37.43742,127.13355,37.43773,127.13342,37.43784,127.13336
686,1,0,1,4,0,0,0,0,0,37.43796,127.13304,37.43766,127.13318,37.43755,127.13323
686,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
687,1,0,0,8,0,0,0,0,0,37.43869,127.13296,37.439,127.13281,37.43911,127.13276
687,1,0,1,4,0,0,0,0,0,37.43923,127.13244,37.43893,127.13258,37.43882,127.13263
687,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
688,1,0,1,4,0,0,0,0,0,37.44265,127.13087,37.44234,127.13101,37.44223,127.13106
688,1,0,0,8,0,0,0,0,0,37.44211,127.13139,37.44241,127.13124,37.44252,127.13119
688,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
689,1,0,0,8,0,0,0,0,0,37.44281,127.13106,37.44311,127.13092,37.44322,127.13087
689,1,0,1,4,0,0,0,0,0,37.44335,127.13055,37.44304,127.13068,37.44293,127.13074
689,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
690,1,0,0,8,0,0,0,0,0,37.44384,127.13059,37.44414,127.13045,37.44425,127.13039
690,1,0,1,4,0,0,0,0,0,37.44438,127.13006,37.44407,127.13021,37.44396,127.13026
690,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
691,1,0,0,5,0,0,0,0,0,37.44481,127.12955,37.44492,127.12993,37.44503,127.12988
691,1,0,1,2,0,0,0,0,0,37.44463,127.12963,37.44474,127.13002,37.44478,127.13015
691,2,0,0,6,0,0,0,0,0,37.44504,127.13031,37.44492,127.12993,37.44488,127.12979
691,2,0,1,1,0,0,0,0,0,37.44485,127.1304,37.44474,127.13002,37.44463,127.13007
691,3,0,0,7,0,0,0,0,0,37.44517,127.12995,37.44486,127.13009,37.44491,127.13023
691,3,0,1,4,0,0,0,0,0,37.4451,127.12972,37.4448,127.12986,37.44469,127.12991
691,4,0,0,8,0,0,0,0,0,37.44457,127.13024,37.44487,127.13009,37.44498,127.13004
691,4,0,1,3,0,0,0,0,0,37.44449,127.13001,37.44479,127.12986,37.44475,127.12972
691,5,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
692,1,0,0,8,0,0,0,0,0,37.44592,127.12962,37.44623,127.12948,37.44634,127.12943
692,1,0,1,4,0,0,0,0,0,37.44646,127.1291,37.44616,127.12925,37.44605,127.1293
692,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
693,1,0,0,8,0,0,0,0,0,37.44656,127.12932,37.44686,127.12917,37.44697,127.12913
693,1,0,1,4,0,0,0,0,0,37.44709,127.12881,37.44679,127.12894,37.44668,127.12899
693,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
694,1,0,0,8,0,0,0,0,0,37.41049,127.09499,37.41081,127.095,37.41093,127.09501
694,1,0,1,4,0,0,0,0,0,37.41115,127.0948,37.41082,127.09475,37.41071,127.09475
694,2,0,0,7,0,0,0,0,0,37.41112,127.09504,37.4108,127.095,37.4108,127.09514
694,2,0,1,3,0,0,0,0,0,37.41049,127.09474,37.41081,127.09475,37.41084,127.09461
694,3,0,0,6,0,0,0,0,0,37.4109,127.09528,37.41091,127.09488,37.41094,127.09473
694,3,0,1,1,0,0,0,0,0,37.4107,127.09527,37.41071,127.09487,37.4106,127.09487
694,4,0,1,2,0,0,0,0,0,37.41079,127.09445,37.41072,127.09484,37.41071,127.09499
694,4,0,0,5,0,0,0,0,0,37.41099,127.09451,37.41091,127.0949,37.41103,127.09492
695,1,0,0,7,0,0,0,0,0,37.41283,127.09913,37.41253,127.09898,37.41247,127.09911
695,1,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
695,2,0,1,1,0,0,0,0,0,37.41232,127.09917,37.41247,127.09881,37.41237,127.09874
695,2,0,0,6,0,0,0,0,0,37.4125,127.09929,37.41265,127.09892,37.41269,127.09879
695,3,0,0,6,0,0,0,0,0,37.4125,127.09929,37.41265,127.09892,37.41269,127.09879
695,3,0,1,2,0,0,0,0,0,37.41258,127.09844,37.41247,127.09883,37.41241,127.09896
695,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
695,4,0,0,7,0,0,0,0,0,37.41283,127.09913,37.41253,127.09898,37.41247,127.09911
695,5,0,0,6,0,0,0,0,0,37.4125,127.09929,37.41265,127.09892,37.41269,127.09879
695,5,0,1,1,0,0,0,0,0,37.41232,127.09917,37.41247,127.09881,37.41237,127.09874
695,6,0,0,6,0,0,0,0,0,37.4125,127.09929,37.41265,127.09892,37.41269,127.09879
695,6,0,1,2,0,0,0,0,0,37.41258,127.09844,37.41247,127.09883,37.41241,127.09896
696,1,0,0,8,0,0,0,0,0,37.41177,127.09548,37.41203,127.09571,37.41208,127.09584
696,1,0,1,4,0,0,0,0,0,37.41232,127.09591,37.41218,127.09555,37.41208,127.09547
696,2,0,0,3,0,0,0,0,0,37.41188,127.09527,37.41214,127.09551,37.41222,127.09539
696,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
696,3,0,0,5,0,0,0,0,0,37.41237,127.09538,37.41216,127.09569,37.41222,127.09582
698,1,0,0,6,0,0,0,0,0,37.42574,127.10081,37.42574,127.10041,37.42575,127.10026
698,1,0,1,2,0,0,0,0,0,37.42558,127.09999,37.42554,127.10039,37.42554,127.10054
698,2,0,0,5,0,0,0,0,0,37.42577,127.10001,37.42574,127.10042,37.42586,127.10042
698,2,0,1,1,0,0,0,0,0,37.42554,127.10081,37.42554,127.10041,37.42543,127.10041
698,3,0,0,7,0,0,0,0,0,37.42597,127.10054,37.42564,127.10053,37.42564,127.10068
698,3,0,1,4,0,0,0,0,0,37.42597,127.10029,37.42565,127.10028,37.42553,127.10029
698,4,0,1,3,0,0,0,0,0,37.42531,127.1003,37.42564,127.10028,37.42565,127.10014
698,4,0,0,8,0,0,0,0,0,37.42532,127.10055,37.42565,127.10053,37.42577,127.10053
699,1,0,1,1,0,0,0,0,0,37.42593,127.09751,37.426,127.09711,37.4259,127.09704
699,1,0,0,6,0,0,0,0,0,37.42612,127.09756,37.42619,127.09716,37.42624,127.09703
699,2,0,0,6,0,0,0,0,0,37.42612,127.09756,37.42619,127.09716,37.42624,127.09703
699,2,0,1,2,0,0,0,0,0,37.42614,127.09671,37.42601,127.09708,37.42598,127.09723
699,3,0,0,6,0,0,0,0,0,37.42612,127.09756,37.42619,127.09716,37.42624,127.09703
699,3,0,1,2,0,0,0,0,0,37.42614,127.09671,37.42601,127.09708,37.42598,127.09723
699,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
699,4,0,1,3,0,0,0,0,0,37.42586,127.09683,37.42614,127.09703,37.42619,127.09689
700,1,0,0,6,0,0,0,0,0,37.42701,127.0954,37.42721,127.09508,37.42728,127.09497
700,1,0,1,2,0,0,0,0,0,37.42724,127.09461,37.42705,127.09493,37.42698,127.09505
700,2,0,0,5,0,0,0,0,0,37.4274,127.09475,37.42721,127.09508,37.4273,127.09517
700,2,0,1,1,0,0,0,0,0,37.42685,127.09525,37.42705,127.09493,37.42696,127.09483
700,3,0,1,3,0,0,0,0,0,37.42695,127.09464,37.42719,127.09491,37.42726,127.0948
700,3,0,0,8,0,0,0,0,0,37.42682,127.09483,37.42706,127.0951,37.42715,127.09519
700,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
700,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
700,5,0,0,7,0,0,0,0,0,37.42732,127.09536,37.42707,127.09511,37.42699,127.09522
700,5,0,1,4,0,0,0,0,0,37.42744,127.09516,37.42719,127.09491,37.4271,127.09481
701,1,0,0,6,0,0,0,0,0,37.42792,127.09386,37.42811,127.09353,37.42818,127.09341
701,1,0,1,2,0,0,0,0,0,37.42814,127.09306,37.42795,127.09339,37.42788,127.09351
701,2,0,0,5,0,0,0,0,0,37.4283,127.0932,37.42811,127.09353,37.4282,127.09363
701,2,0,1,1,0,0,0,0,0,37.42776,127.09372,37.42795,127.09339,37.42785,127.0933
701,3,0,0,8,0,0,0,0,0,37.42771,127.09331,37.42797,127.09356,37.42806,127.09365
701,3,0,1,3,0,0,0,0,0,37.42783,127.09311,37.42809,127.09336,37.42816,127.09324
701,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
701,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
701,5,0,1,4,0,0,0,0,0,37.42834,127.09362,37.42809,127.09336,37.428,127.09327
701,5,0,0,7,0,0,0,0,0,37.42822,127.09381,37.42796,127.09356,37.4279,127.09368
702,1,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
702,2,0,1,2,0,0,0,0,0,37.42969,127.09039,37.42949,127.09071,37.42942,127.09083
702,2,0,0,6,0,0,0,0,0,37.42945,127.09119,37.42964,127.09086,37.42972,127.09075
703,1,0,0,6,0,0,0,0,0,37.43369,127.08519,37.43371,127.08479,37.43369,127.08464
703,1,0,1,2,0,0,0,0,0,37.43345,127.08441,37.43351,127.0848,37.43351,127.08495
703,2,0,0,7,0,0,0,0,0,37.43395,127.08471,37.43365,127.08489,37.43365,127.08504
703,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
703,3,0,0,5,0,0,0,0,0,37.43364,127.08435,37.43371,127.08475,37.43381,127.08469
703,3,0,1,2,0,0,0,0,0,37.43345,127.08441,37.43351,127.0848,37.43351,127.08495
704,1,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
704,2,0,0,6,0,0,0,0,0,37.43244,127.08187,37.43221,127.08158,37.43212,127.08148
704,2,0,1,2,0,0,0,0,0,37.43184,127.08148,37.43207,127.08176,37.43215,127.08186
705,1,0,1,2,0,0,0,0,0,37.43056,127.07296,37.43061,127.07336,37.43063,127.0735
705,1,0,0,6,0,0,0,0,0,37.43086,127.07372,37.43081,127.07332,37.43079,127.07318
705,2,0,0,7,0,0,0,0,0,37.43104,127.07322,37.43076,127.07344,37.43078,127.07359
705,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
706,1,0,0,6,0,0,0,0,0,37.43067,127.07213,37.43062,127.07173,37.43061,127.07158
706,1,0,1,2,0,0,0,0,0,37.4304,127.07135,37.43042,127.07175,37.43044,127.0719
706,2,0,0,7,0,0,0,0,0,37.43086,127.07182,37.43053,127.07187,37.43055,127.07201
706,2,0,1,3,0,0,0,0,0,37.43018,127.07174,37.43049,127.07162,37.43048,127.07148
707,1,0,0,8,0,0,0,0,0,37.4184,127.11782,37.4187,127.11767,37.41881,127.11763
707,1,0,1,4,0,0,0,0,0,37.41895,127.11733,37.41864,127.11743,37.41853,127.11749
707,2,0,0,8,0,0,0,0,0,37.4184,127.11782,37.4187,127.11767,37.41881,127.11763
707,2,0,1,4,0,0,0,0,0,37.41895,127.11733,37.41864,127.11743,37.41853,127.11749
707,3,0,0,8,0,0,0,0,0,37.4184,127.11782,37.4187,127.11767,37.41881,127.11763
707,3,0,1,3,0,0,0,0,0,37.41833,127.11759,37.41863,127.11744,37.41852,127.11739
707,4,0,0,5,0,0,0,0,0,37.41839,127.11731,37.4187,127.11744,37.41881,127.1174
707,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
708,1,0,0,8,0,0,0,0,0,37.41995,127.11726,37.42026,127.11715,37.42038,127.11713
708,1,0,1,4,0,0,0,0,0,37.42054,127.11685,37.42022,127.11691,37.42011,127.11695
708,2,0,0,5,0,0,0,0,0,37.42026,127.11661,37.42033,127.117,37.42045,127.11698
708,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
711,1,0,0,8,0,0,0,0,0,37.44189,127.11985,37.44221,127.11981,37.44233,127.11981
711,1,0,1,4,0,0,0,0,0,37.44252,127.11957,37.4422,127.11956,37.44208,127.11958
711,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
711,3,0,0,5,0,0,0,0,0,37.4423,127.11928,37.4423,127.11968,37.44241,127.11969
712,1,0,1,4,0,0,0,0,0,37.44379,127.11965,37.44347,127.11959,37.44336,127.11958
712,1,0,0,8,0,0,0,0,0,37.44313,127.11983,37.44346,127.11983,37.44357,127.11986
712,2,0,0,7,0,0,0,0,0,37.44376,127.11989,37.44344,127.11983,37.44347,127.11998
712,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
712,3,0,1,1,0,0,0,0,0,37.44343,127.12013,37.44336,127.11973,37.44324,127.11973
713,1,0,1,4,0,0,0,0,0,37.45806,127.11934,37.45773,127.11939,37.45762,127.11938
713,1,0,0,8,0,0,0,0,0,37.45742,127.11961,37.45774,127.11964,37.45786,127.11962
713,2,0,1,3,0,0,0,0,0,37.45743,127.11936,37.45775,127.11939,37.45767,127.11929
713,2,0,0,7,0,0,0,0,0,37.45808,127.11959,37.45776,127.11964,37.45784,127.11974
713,3,0,1,3,0,0,0,0,0,37.45743,127.11936,37.45775,127.11939,37.45767,127.11929
713,3,0,0,8,0,0,0,0,0,37.45742,127.11961,37.45774,127.11964,37.45786,127.11962
713,4,0,0,7,0,0,0,0,0,37.45808,127.11959,37.45776,127.11964,37.45784,127.11974
713,4,0,1,4,0,0,0,0,0,37.45806,127.11934,37.45773,127.11939,37.45762,127.11938
715,1,0,1,4,0,0,0,0,0,37.44944,127.12043,37.44913,127.12032,37.44901,127.12029
715,1,0,0,8,0,0,0,0,0,37.44876,127.12048,37.44908,127.12056,37.44919,127.1206
715,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
716,1,0,1,2,0,0,0,0,0,37.45861,127.12083,37.45883,127.12112,37.4589,127.12124
716,1,0,0,6,0,0,0,0,0,37.45918,127.12128,37.45898,127.12096,37.4589,127.12085
716,2,0,0,7,0,0,0,0,0,37.45922,127.1209,37.45896,127.12114,37.45904,127.12125
721,1,0,0,8,0,0,0,0,0,37.44412,127.13537,37.44442,127.13522,37.44453,127.13517
721,1,0,1,4,0,0,0,0,0,37.44466,127.13485,37.44435,127.13499,37.44424,127.13504
721,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
722,1,0,0,6,0,0,0,0,0,37.44631,127.13464,37.4462,127.13426,37.44616,127.13412
722,1,0,1,1,0,0,0,0,0,37.44612,127.13472,37.44601,127.13434,37.4459,127.13439
722,2,0,0,8,0,0,0,0,0,37.44583,127.13456,37.44614,127.13441,37.44625,127.13436
722,2,0,1,3,0,0,0,0,0,37.44576,127.13432,37.44607,127.13418,37.44603,127.13404
722,3,0,0,5,0,0,0,0,0,37.44608,127.13387,37.4462,127.13426,37.44631,127.13421
722,3,0,1,2,0,0,0,0,0,37.4459,127.13396,37.44601,127.13434,37.44605,127.13448
722,4,0,1,4,0,0,0,0,0,37.44637,127.13404,37.44607,127.13418,37.44596,127.13423
722,4,0,0,7,0,0,0,0,0,37.44644,127.13428,37.44614,127.13442,37.44618,127.13455
723,1,0,0,6,0,0,0,0,0,37.44811,127.12814,37.44807,127.12774,37.44807,127.12759
723,1,0,1,2,0,0,0,0,0,37.44786,127.12735,37.44788,127.12776,37.44789,127.1279
723,2,0,0,7,0,0,0,0,0,37.44829,127.1279,37.44797,127.12788,37.44798,127.12802
723,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
724,1,0,1,2,0,0,0,0,0,37.44791,127.12812,37.44794,127.12853,37.44798,127.12867
724,1,0,0,6,0,0,0,0,0,37.44824,127.12886,37.44813,127.12847,37.44812,127.12833
724,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
724,2,0,1,3,0,0,0,0,0,37.4477,127.12853,37.44801,127.1284,37.44799,127.12825
725,1,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
725,2,0,0,6,0,0,0,0,0,37.44855,127.1299,37.44843,127.12952,37.44839,127.12938
725,2,0,1,2,0,0,0,0,0,37.44814,127.12922,37.44825,127.1296,37.44829,127.12974
726,1,0,0,6,0,0,0,0,0,37.44987,127.13435,37.44976,127.13396,37.44972,127.13383
